;Web ID;Region;Reported Date;Reported Year;Reported Month;Number Dead;Minimum Estimated Number of Missing;Total Dead and Missing;Number of Survivors;Number of Females;Number of Males;Number of Children;Cause of Death;Location Description;Information Source;Location Coordinates;Migration Route;URL;UNSD Geographical Grouping;Source Quality
737;43891.0;Mediterranean;October 19, 2017;2017.0;Oct;1.0;;1;;;1.0;;Presumed drowning;Body retrieved in Al Maya, west of Tripoli, Libya;IOM Libya;32.826545914138, 12.898626708984;Central Mediterranean;;Uncategorized;4.0
738;43870.0;Mediterranean;October 16, 2017;2017.0;Oct;1.0;;1;;;;;Presumed drowning;Off the coast of Tunisia;IOM Tunisia;34.594243427134, 10.653553136719;Central Mediterranean;;Uncategorized;4.0
739;43864.0;Mediterranean;October 15, 2017;2017.0;Oct;1.0;;1;23.0;;;;Presumed drowning;Off the coast of Sidi Hmed beach, Sfax, Tunisia;IOM Tunisia;34.277715802156, 12.123413085938;Central Mediterranean;;Uncategorized;4.0
740;43898.0;Mediterranean;October 13, 2017;2017.0;Oct;28.0;;28;;;;;Presumed drowning;Bodies retrieved in Al Khums, Libya;IOM Libya;32.657872602092, 14.283128929297;Central Mediterranean;;Uncategorized;4.0
741;44595.0;Mediterranean;October 11, 2017;2017.0;Oct;4.0;;4;;;;;Presumed drowning;Bodies recovered off the coast of Sfax, Tunisia;IOM Tunisia;34.830052608625, 10.869882881250;Central Mediterranean;;Uncategorized;4.0
742;43857.0;Mediterranean;October 08, 2017;2017.0;Oct;46.0;3.0;49;38.0;;8.0;;Drowning;54 km off El Ataya beach in Kerkennah Island, Tunisia;IOM Tunisia;34.757813062277, 11.747713028906;Central Mediterranean;http://bit.ly/2z1cmho;Uncategorized;4.0
743;43848.0;Mediterranean;October 03, 2017;2017.0;Oct;;68.0;68;;;;;Presumed drowning;Off the coast of Tripoli, Libya;IOM Libya;33.435577757609, 13.213310956250;Central Mediterranean;;Uncategorized;4.0
744;43836.0;Mediterranean;October 01, 2017;2017.0;Oct;2.0;;2;;;;;Unknown (found on dinghy);Unspecified location between Libya and Italy;IOM Italy;33.890315995891, 13.117675802205;Central Mediterranean;;Uncategorized;4.0
745;44596.0;Mediterranean;October 01, 2017;2017.0;Oct;3.0;;3;;;2.0;1.0;Crushed;Unspecified location between Sabratha, Libya and Italy;UNHCR Italy;33.175092581861, 12.476987920312;Central Mediterranean;;Uncategorized;4.0
746;43835.0;Mediterranean;October 01, 2017;2017.0;Oct;1.0;;1;;;;;Unknown (found on dinghy);Unspecified location between Libya and Italy;IOM Italy;34.399491539041, 13.623046875000;Central Mediterranean;;Uncategorized;4.0
747;43868.0;Mediterranean;September 30, 2017;2017.0;Sep;1.0;;1;;;1.0;;Drowning;Off the coast of Zarzis, Tunisia;Radio Med Tunisie;33.507538772679, 11.156813950781;Central Mediterranean;http://bit.ly/2yzj40O, http://bit.ly/2yTxda8;Uncategorized;3.0
748;43830.0;Mediterranean;September 28, 2017;2017.0;Sep;1.0;;1;5.0;1.0;;1.0;Unknown;Hospital in Kastellorizo Island, Greece, after boat capsized off the coast of the island;IOM Greece;36.144480100000, 29.586158100000;Eastern Mediterranean;http://nyti.ms/2k4PLO5, http://www.hcg.gr/node/16113;Uncategorized;4.0
749;43770.0;Mediterranean;September 24, 2017;2017.0;Sep;2.0;;2;4.0;;2.0;;Gassed;Sewage system under border fence, Beni Enzar, Morocco, at the border with Melilla, Spain;Caminando Fronteras, El Faro de Melilla;35.268594995463, -2.937238993115;Western Mediterranean;http://bit.ly/2hpDByE;Uncategorized;4.0
750;43764.0;Mediterranean;September 20, 2017;2017.0;Sep;7.0;90.0;97;40.0;;;;Presumed drowning;Off the coast of Zuwara, Libya;IOM Libya;33.571206001856, 12.390651451562;Central Mediterranean;;Uncategorized;4.0
751;43691.0;Mediterranean;September 15, 2017;2017.0;Sep;3.0;;3;139.0;2.0;1.0;1.0;Unknown;44km northwest of Tripoli, Libya;Irish Defence Forces, Italian Red Cross;33.622177677794, 12.905693768750;Central Mediterranean;http://bit.ly/2w2mQfi, http://bit.ly/2h9ukdR, http://bit.ly/2jE3NWU;Uncategorized;4.0
752;43685.0;Mediterranean;September 13, 2017;2017.0;Sep;1.0;6.0;7;3.0;;;;Drowning;41 miles off the coast of Almería, Spain;Salvamento Marítimo;36.040798831235, -2.618895484766;Western Mediterranean;http://bit.ly/2y9su0K, http://bit.ly/2x81ssP;Uncategorized;5.0
753;43681.0;Mediterranean;September 11, 2017;2017.0;Sep;;3.0;3;4.0;;;;Presumed drowning;Unspecified location in the Gibraltar Strait;Caminando Fronteras via Twitter;35.960882647666, -5.386543984375;Western Mediterranean;http://bit.ly/2xup0bI;Uncategorized;4.0
754;43680.0;Mediterranean;September 11, 2017;2017.0;Sep;1.0;;1;;;1.0;;Unknown;Body found on the coast near Al Khums, Libya;Libyan Coast Guard via IOM Libya;32.668277655843, 14.277635765234;Central Mediterranean;;Uncategorized;5.0
755;42398.0;Mediterranean;August 31, 2017;2017.0;Aug;7.0;;7;13.0;7.0;;;Drowning;Off the coast of Melilla, Spain;Caminando Fronteras via Contexto;35.272098761012, -2.887285532422;Western Mediterranean;http://bit.ly/2wwWowY;Uncategorized;4.0
756;42397.0;Mediterranean;August 30, 2017;2017.0;Aug;;120.0;120;1.0;25.0;95.0;;Presumed drowning;Off the coast of Ben Guerdane, Tunisia;Tunisian Red Crescent, IOM Tunisia;33.455393950314, 11.520502123437;Central Mediterranean;http://bit.ly/2vPuXL5;Uncategorized;4.0
757;43670.0;Mediterranean;August 27, 2017;2017.0;Aug;5.0;;5;;;5.0;;Presumed drowning;Bodies retrieved in Al Khums, Libya;IOM Libya;32.656427359935, 14.274889183203;Central Mediterranean;;Uncategorized;4.0
758;35482.0;Mediterranean;August 09, 2017;2017.0;Aug;1.0;;1;11.0;;1.0;;Drowning;Off the coast of Benzú, Ceuta, Spain;El País;35.917556056940, -5.373688022754;Western Mediterranean;http://bit.ly/2hMeg1z, https://yhoo.it/2vsMwSE;Uncategorized;3.0
759;35488.0;Mediterranean;August 07, 2017;2017.0;Aug;2.0;;2;;;2.0;;Presumed drowning;Bodies recovered in Az Zawiyah, Libya;IOM Libya;32.793048517692, 12.726883162891;Central Mediterranean;;Uncategorized;4.0
760;35473.0;Mediterranean;August 06, 2017;2017.0;Aug;8.0;;8;;;;;Unknown;Bodies found in a dinghy in Milita, near Sabratha, Libya;IOM Libya;32.812688104939, 12.457809448242;Central Mediterranean;;Uncategorized;4.0
761;35467.0;Mediterranean;August 01, 2017;2017.0;Aug;8.0;;8;119.0;3.0;5.0;;Unknown;Bodies found in dinghy off the coast of Libya;IOM Italy;33.722801551772, 12.564878545312;Central Mediterranean;http://bit.ly/2wkvG7G, http://bit.ly/2umQx9n;Uncategorized;4.0
762;35466.0;Mediterranean;July 31, 2017;2017.0;Jul;1.0;;1;;;1.0;;Drowning;10 miles south of Isla de las Palomas, Tarifa, Spain;Diario de Cádiz;35.981822895107, -5.617152641895;Western Mediterranean;http://bit.ly/2fayXTV;Uncategorized;1.0
763;35443.0;Mediterranean;July 27, 2017;2017.0;Jul;8.0;;8;9.0;2.0;;5.0;Drowning;Off the coast of Çeşme, İzmir, Turkey;IOM Turkey, Turkish Coast Guard Command;38.332225832166, 26.237827220703;Eastern Mediterranean;http://bit.ly/2hfF0Y4, http://bit.ly/2vOVWaV;Uncategorized;5.0
764;35476.0;Mediterranean;July 25, 2017;2017.0;Jul;2.0;;2;;;;;Presumed drowning;Bodies recovered in Tripoli, Libya;IOM Libya;32.895858044686, 13.189278363477;Central Mediterranean;;Uncategorized;4.0
765;35439.0;Mediterranean;July 25, 2017;2017.0;Jul;13.0;3.0;16;;8.0;;;Fuel burns;Bodies found in dinghy 15 miles north of Sabratha, Libya;Proactiva Open Arms, UNHCR Italy;34.110273423914, 12.647276006250;Central Mediterranean;http://bit.ly/2uAwm9C, http://bit.ly/2uAu6zf, http://bit.ly/2tOHFOn;Uncategorized;4.0
766;35426.0;Mediterranean;July 20, 2017;2017.0;Jul;1.0;;1;;;1.0;;Presumed drowning;Sabratha, Libya;IOM Libya;32.812558555669, 12.454843602686;Central Mediterranean;;Uncategorized;4.0
767;30167.0;Mediterranean;July 16, 2017;2017.0;Jul;1.0;;1;;;1.0;;Drowning;Body retrieved near Mojácar, Almería, Spain;20minutos;37.136264912559, -1.824022242578;Western Mediterranean;http://bit.ly/2usKoMs, http://bit.ly/2uFtOsK;Uncategorized;3.0
768;30160.0;Mediterranean;July 15, 2017;2017.0;Jul;1.0;;1;;;1.0;;Drowning;Playa de Calahonda, Mijas, Málaga, Spain;Diario Sur;36.567000959142, -4.585614805469;Western Mediterranean;http://bit.ly/2u0rfPt;Uncategorized;3.0
769;30654.0;Mediterranean;July 12, 2017;2017.0;Jul;1.0;;1;;;1.0;;Drowning;33 miles southeast of Málaga, Spain;Salvamento Marítimo;36.632456427923, -4.450250544922;Western Mediterranean;http://bit.ly/2thE5qx, http://bit.ly/2uUkXRH;Uncategorized;5.0
770;31132.0;Mediterranean;July 11, 2017;2017.0;Jul;3.0;;3;48.0;;;;Drowning;Off the coast of Al-Hoceima, Morocco;NGO Caminando Fronteras via eldiario.es;35.287304600000, -3.870843300000;Western Mediterranean;http://bit.ly/2u9KeJK, http://bit.ly/2t0yxWf;Uncategorized;4.0
771;31130.0;Mediterranean;July 10, 2017;2017.0;Jul;1.0;;1;;;1.0;;Drowning;Body recovered in Al Maya, west of Tripoli, Libya;IOM Libya;32.874646200000, 13.133489900000;Central Mediterranean;;Uncategorized;4.0
772;31128.0;Mediterranean;July 08, 2017;2017.0;Jul;;35.0;35;65.0;;;7.0;Drowning;11km northwest of Garabulli, Libya;Al Jazeera;33.626222300000, 12.958341500000;Central Mediterranean;http://bit.ly/2sTHII0;Uncategorized;1.0
773;31121.0;Mediterranean;July 04, 2017;2017.0;Jul;;49.0;49;3.0;;;;Drowning;28 miles southwest of Isla de Alborán, between Morocco and Spain;Salvamento Marítimo;35.939433300000, -3.038769000000;Western Mediterranean;http://bit.ly/2tFgF2L, http://bit.ly/2sGcLaj, http://bit.ly/2ssFtY1;Uncategorized;5.0
774;31120.0;Mediterranean;July 03, 2017;2017.0;Jul;4.0;;4;;;4.0;;Drowning;Bodies retrieved in Tajoura, east of Tripoli, Libya;IOM Libya;32.867654900000, 13.418127800000;Central Mediterranean;;Uncategorized;4.0
775;31118.0;Mediterranean;July 01, 2017;2017.0;Jul;9.0;;9;;6.0;3.0;;Drowning;Unspecified location between Libya and Italy;Swedish Coast Guard;34.822961600000, 13.701652300000;Central Mediterranean;;Uncategorized;5.0
776;31114.0;Mediterranean;June 30, 2017;2017.0;Jun;;60.0;60;80.0;;;;Drowning;Unspecified location between Libya and Italy;IOM Italy;36.002093300000, 12.040486500000;Central Mediterranean;;Uncategorized;4.0
777;31117.0;Mediterranean;June 30, 2017;2017.0;Jun;10.0;;10;;;;;Drowning;Bodies washed up near Zarzis, Tunisia;IOM Tunisia;33.514303300000, 11.098731100000;Central Mediterranean;;Uncategorized;4.0
778;31115.0;Mediterranean;June 30, 2017;2017.0;Jun;1.0;;1;;;1.0;;Unknown;In hospital in Lampedusa after being rescued off the coast of Libya;Proactiva Open Arms;35.643545400000, 12.356343400000;Central Mediterranean;http://bit.ly/2t99P4m;Uncategorized;4.0
779;31110.0;Mediterranean;June 29, 2017;2017.0;Jun;1.0;;1;;;;;Drowning;Body recovered in Az Zawiyah, Libya;IOM Libya;32.805887100000, 12.530751900000;Central Mediterranean;;Uncategorized;4.0
780;31106.0;Mediterranean;June 28, 2017;2017.0;Jun;2.0;;2;;;;;Unknown;Unspecified location between Libya and Italy;IOM Italy;35.361136900000, 14.749297300000;Central Mediterranean;;Uncategorized;4.0
781;31105.0;Mediterranean;June 28, 2017;2017.0;Jun;1.0;;1;;;;1.0;Post-partum complications;On boat after being rescued off the coast of Libya;Italian Red Cross;32.815464500000, 14.623834600000;Central Mediterranean;http://bit.ly/2tjJb9M, http://bit.ly/2sZM9Ol;Uncategorized;4.0
782;31104.0;Mediterranean;June 28, 2017;2017.0;Jun;29.0;;29;;2.0;27.0;;Drowning;Bodies recovered near Tajoura, Libya;IOM Libya;32.862145400000, 13.431226300000;Central Mediterranean;;Uncategorized;4.0
783;31109.0;Mediterranean;June 28, 2017;2017.0;Jun;2.0;;2;;;;;Drowning;Bodies recovered in Az Zawiyah, Libya;IOM Libya;32.805387500000, 12.658530000000;Central Mediterranean;;Uncategorized;4.0
784;44597.0;Mediterranean;June 27, 2017;2017.0;Jun;1.0;;1;;;;;Presumed drowning;Unspecified location between North Africa and Italy;UNHCR Italy;32.906994338955, 14.344975975703;Central Mediterranean;;Uncategorized;4.0
785;31101.0;Mediterranean;June 27, 2017;2017.0;Jun;7.0;;7;;;;;Drowning;Bodies retrieved in Tajoura, east of Tripoli, Libya;IOM Libya;32.879834200000, 13.361960000000;Central Mediterranean;;Uncategorized;4.0
786;31093.0;Mediterranean;June 26, 2017;2017.0;Jun;1.0;;1;;;;;Drowning;Body retrieved in Al Maya, Libya;IOM Libya;32.813343100000, 12.882482200000;Central Mediterranean;;Uncategorized;4.0
787;31092.0;Mediterranean;June 26, 2017;2017.0;Jun;3.0;;3;;;;;Drowning;Unspecified location off the coast of Libya;Jugend Rettet;31.624914100000, 17.262365100000;Central Mediterranean;http://bit.ly/2sMkZMx, http://bit.ly/2timwsh;Uncategorized;4.0
788;31089.0;Mediterranean;June 25, 2017;2017.0;Jun;2.0;;2;229.0;;;;Unknown;Unspecified location off the coast of Libya;IOM Italy, Ministerio de Defensa de España;34.850503900000, 17.548484400000;Central Mediterranean;http://bit.ly/2s7UUIT, http://bit.ly/2rX3FBE;Uncategorized;5.0
789;31087.0;Mediterranean;June 24, 2017;2017.0;Jun;1.0;;1;;;;;Drowning;Body retrieved in Tajoura, east of Tripoli, Libya;IOM Libya;32.863162400000, 13.436776100000;Central Mediterranean;;Uncategorized;4.0
790;31086.0;Mediterranean;June 22, 2017;2017.0;Jun;1.0;;1;71.0;;;;Drowning;Unspecified location off the coast of Calabria, Italy;Wesud;35.362145603321, 16.324406443750;Central Mediterranean;http://bit.ly/2sWB5Bu;Uncategorized;1.0
791;31084.0;Mediterranean;June 21, 2017;2017.0;Jun;5.0;;5;;;5.0;;Drowning;Bodies recovered in Tajoura, Libya;IOM Libya;32.859600500000, 13.434085900000;Central Mediterranean;;Uncategorized;4.0
792;31083.0;Mediterranean;June 21, 2017;2017.0;Jun;18.0;;18;2.0;;;;Drowning;Bodies recovered near Garabulli, Libya;IOM Libya;32.750388000000, 13.714585600000;Central Mediterranean;;Uncategorized;4.0
793;31077.0;Mediterranean;June 20, 2017;2017.0;Jun;1.0;;1;;;1.0;;Drowning;Body retrieved in Playa Castillejos, Morocco, near the border with Ceuta, Spain;Africapress Photonews;35.825513600000, -5.724505600000;Western Mediterranean;http://bit.ly/2sTc50K;Uncategorized;1.0
794;31076.0;Mediterranean;June 20, 2017;2017.0;Jun;3.0;;3;;;;;Drowning;20 miles north of Zuwara, Libya;Jugend Rettet, Proactiva Open Arms;32.936650700000, 12.087716000000;Central Mediterranean;http://bit.ly/2tfhsGS;Uncategorized;4.0
795;31075.0;Mediterranean;June 19, 2017;2017.0;Jun;;7.0;7;;;;;Drowning;Unspecified location between Libya and Italy;IOM Italy, UNHCR;34.184744800000, 11.877754500000;Central Mediterranean;http://bit.ly/2rRtK3U;Uncategorized;4.0
796;31072.0;Mediterranean;June 18, 2017;2017.0;Jun;9.0;;9;;;;;Drowning;Bodies retrieved in Tajoura, east of Tripoli, Libya;IOM Libya;32.886405800000, 13.378755100000;Central Mediterranean;;Uncategorized;4.0
797;31071.0;Mediterranean;June 18, 2017;2017.0;Jun;7.0;;7;;;;;Drowning;Bodies retrieved north west of Az Zawiyah, Libya;IOM Libya;32.844710200000, 12.592091000000;Central Mediterranean;;Uncategorized;4.0
798;31061.0;Mediterranean;June 17, 2017;2017.0;Jun;;;0;;;;;Drowning;Off the coast of Sabratha, Libya;UNHCR;32.862293600000, 12.530664000000;Central Mediterranean;;Uncategorized;4.0
799;31060.0;Mediterranean;June 17, 2017;2017.0;Jun;;;0;;;;;Drowning;Off the coast of Sabratha, Libya;UNHCR;32.862293600000, 12.530664000000;Central Mediterranean;;Uncategorized;4.0
800;31059.0;Mediterranean;June 17, 2017;2017.0;Jun;5.0;;5;135.0;;;;Drowning;Off the coast of Sabratha, Libya;UNHCR;32.862293600000, 12.530664000000;Central Mediterranean;;Uncategorized;4.0
801;31058.0;Mediterranean;June 17, 2017;2017.0;Jun;;110.0;110;25.0;;;;Drowning;Off the coast of Zuwarah, Libya;IOM Libya;32.862293600000, 12.530664000000;Central Mediterranean;;Uncategorized;4.0
802;31062.0;Mediterranean;June 17, 2017;2017.0;Jun;2.0;;2;;1.0;1.0;;Drowning;Bodies retrieved in Sabratha, Libya;IOM Libya;32.846969800000, 12.660515500000;Central Mediterranean;;Uncategorized;4.0
803;31057.0;Mediterranean;June 16, 2017;2017.0;Jun;8.0;;8;;;;;Drowning;Bodies retrieved in Al Mutred area, west of Az Zawiyah, Libya;IOM Libya;32.793307100000, 12.656110600000;Central Mediterranean;;Uncategorized;4.0
804;31056.0;Mediterranean;June 16, 2017;2017.0;Jun;5.0;;5;;;;;Unknown;70 miles southeast of Cartagena, Murcia, Spain;Salvamento Marítimo;37.574842100000, -1.021354200000;Western Mediterranean;http://bit.ly/2twkljM;Uncategorized;5.0
805;31050.0;Mediterranean;June 15, 2017;2017.0;Jun;;126.0;126;4.0;;;;Drowning;Unspecified location off the coast of Libya;IOM Italy;32.150897305344, 17.730387775000;Central Mediterranean;;Uncategorized;4.0
806;31049.0;Mediterranean;June 15, 2017;2017.0;Jun;4.0;;4;;;;;Drowning;Bodies retrieved in Az Zawiyah, east of Tripoli, Libya;IOM Libya, Libyan Red Crescent;32.792488500000, 12.763262100000;Central Mediterranean;http://fb.me/28CmaWGFU, http://bit.ly/2rk1Ez9;Uncategorized;4.0
807;31048.0;Mediterranean;June 15, 2017;2017.0;Jun;3.0;;3;;;;;Drowning;Bodies retrieved in Janzour, west of Tripoli, Libya;IOM Libya, Libyan Red Crescent;32.821469400000, 12.950294100000;Central Mediterranean;;Uncategorized;4.0
808;31044.0;Mediterranean;June 13, 2017;2017.0;Jun;1.0;;1;;;;;Drowning;Body retrieved in Sabratha, Libya;IOM Libya;32.815665881156, 12.456513532813;Central Mediterranean;;Uncategorized;4.0
809;31043.0;Mediterranean;June 13, 2017;2017.0;Jun;1.0;;1;;1.0;;;Unknown;Unspecified location in the Channel of Sicily, off the coast of Italy;LACN24;35.504484127391, 13.315461743750;Central Mediterranean;http://bit.ly/2soliy6;Uncategorized;1.0
810;35432.0;Mediterranean;June 12, 2017;2017.0;Jun;2.0;;2;;;2.0;;Drowning;Bodies found off the coast of Aguadú, Melilla, Spain;Asociación Pro Derechos Humanos de Andalucía;35.314206700000, -2.944928000000;Western Mediterranean;http://bit.ly/2v2hjI1;Uncategorized;3.0
811;31042.0;Mediterranean;June 12, 2017;2017.0;Jun;2.0;;2;;;2.0;;Drowning;Bodies retrieved in Garabulli, Libya;IOM Libya;32.791747900000, 13.692131800000;Central Mediterranean;;Uncategorized;4.0
812;31034.0;Mediterranean;June 10, 2017;2017.0;Jun;8.0;;8;;;8.0;;Unknown;Off the coast of Garabulli, Libya;IOM Libya;32.791343600000, 13.698904100000;Central Mediterranean;http://tmsnrt.rs/2s1MpM8;Uncategorized;4.0
813;31038.0;Mediterranean;June 10, 2017;2017.0;Jun;1.0;;1;;;1.0;;Drowning;Unspecified location between Libya and Italy;IOM Italy, MSF;34.486805385946, 13.261527593750;Central Mediterranean;http://bit.ly/2rh3rc9;Uncategorized;4.0
814;31037.0;Mediterranean;June 10, 2017;2017.0;Jun;1.0;;1;;;;;Drowning;Unspecified location between Libya and Italy;MOAS;34.895873535990, 14.062673906250;Central Mediterranean;http://bit.ly/2tbQxbQ;Uncategorized;4.0
815;31036.0;Mediterranean;June 10, 2017;2017.0;Jun;8.0;;8;;6.0;2.0;;Drowning;Unspecified location between Libya and Italy;IOM Italy, Swedish Coast Guard;34.829317300000, 11.866077900000;Central Mediterranean;http://bit.ly/2r7BFe8;Uncategorized;5.0
816;31035.0;Mediterranean;June 10, 2017;2017.0;Jun;;52.0;52;79.0;;;;Drowning;Unspecified location off the coast of Libya;IOM Italy;33.746741521914, 12.901894537500;Central Mediterranean;http://bit.ly/2ssMSd2, http://bit.ly/2sOHaQ2, http://bit.ly/2st2jBR;Uncategorized;4.0
817;31033.0;Mediterranean;June 09, 2017;2017.0;Jun;1.0;;1;;;1.0;;Shot;Near Sabratha, west of Tripoli, Libya;IOM Libya;32.876842900000, 13.102032700000;Central Mediterranean;http://tmsnrt.rs/2s1MpM8;Uncategorized;4.0
818;31031.0;Mediterranean;June 09, 2017;2017.0;Jun;1.0;;1;;;1.0;;Drowning;Near Playa de los Muertos, Cabo de Gata, Almería, Spain;Salvamento Marítimo, Europa Press;36.953579900000, -1.902940500000;Western Mediterranean;http://bit.ly/2ssDki9, http://bit.ly/2sjzSqs;Uncategorized;5.0
819;31030.0;Mediterranean;June 09, 2017;2017.0;Jun;1.0;;1;;;1.0;1.0;Drowning;Isleta del Moro, Cabo de Gata, Almería, Spain;Europa Press;36.746391700000, -2.171041200000;Western Mediterranean;http://bit.ly/2ssDki9;Uncategorized;1.0
820;31022.0;Mediterranean;June 04, 2017;2017.0;Jun;19.0;;19;;9.0;8.0;2.0;Drowning;Bodies washed up to Zarzis, Tunisia;IOM Tunisia;33.517125500000, 11.116372300000;Central Mediterranean;;Uncategorized;4.0
821;31023.0;Mediterranean;June 04, 2017;2017.0;Jun;2.0;;2;;;2.0;;Drowning;Bodies washed up to Houmt Souk Jerba, Tunisia;IOM Tunisia;33.881101000000, 10.865818700000;Central Mediterranean;;Uncategorized;4.0
822;31020.0;Mediterranean;June 03, 2017;2017.0;Jun;4.0;;4;125.0;1.0;;;Unknown;Unspecified location in the Channel of Sicily, off the coast of Italy;Save the Children;36.638348938120, 13.129158695313;Central Mediterranean;http://bit.ly/2sbWJnh;Uncategorized;4.0
823;31017.0;Mediterranean;May 31, 2017;2017.0;May;13.0;;13;;;;;Unknown;Off the coast of Tunisia;IOM Tunisia;34.019057135487, 10.049736548828;Central Mediterranean;;Uncategorized;4.0
824;44577.0;Mediterranean;May 29, 2017;2017.0;May;;10.0;10;;;;;Unknown;Unspecified location between North Africa and Italy;UNHCR;34.399956108775, 13.888487250000;Central Mediterranean;;Uncategorized;4.0
825;31007.0;Mediterranean;May 29, 2017;2017.0;May;10.0;10.0;20;;2.0;8.0;;Drowning;Unspecified location between North Africa and Italy;IOM Italy;34.379009200000, 15.248850400000;Central Mediterranean;;Uncategorized;4.0
826;31000.0;Mediterranean;May 27, 2017;2017.0;May;1.0;;1;126.0;;;;Unknown;Unspecified location near the coast of Tunisia between Libya and Italy;IOM Tunisia;36.016398100000, 11.338208100000;Central Mediterranean;http://bit.ly/2rzFaOn;Uncategorized;4.0
827;30999.0;Mediterranean;May 27, 2017;2017.0;May;33.0;24.0;57;;13.0;;7.0;Drowning;Unspecified location between North Africa and Italy;UNHCR, ICRC;34.496800300000, 14.820383600000;Central Mediterranean;http://bit.ly/2rwBqx6;Uncategorized;4.0
